#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_034_chr2_0013		complete	0	2026-04-16T01:46:16.971313Z
makeLocusGraph_chromId_034_chr2_0014		complete	0	2026-04-16T01:44:58.671631Z
makeLocusGraph_chromId_034_chr2_0015		complete	0	2026-04-16T01:45:08.545086Z
makeLocusGraph_chromId_034_chr2_0016		complete	0	2026-04-16T01:45:16.643117Z
makeLocusGraph_chromId_034_chr2_0017		complete	0	2026-04-16T01:45:24.962098Z
makeLocusGraph_chromId_034_chr2_0018		complete	0	2026-04-16T01:45:34.557553Z
makeLocusGraph_chromId_034_chr2_0019		complete	0	2026-04-16T01:45:44.237881Z
makeLocusGraph_chromId_034_chr2_0020		complete	0	2026-04-16T01:45:51.547741Z
makeLocusGraph_chromId_035_chr20_0000		complete	0	2026-04-16T01:45:55.256857Z
makeLocusGraph_chromId_035_chr20_0001		complete	0	2026-04-16T01:45:57.069962Z
makeLocusGraph_chromId_035_chr20_0002		complete	0	2026-04-16T01:45:58.920585Z
makeLocusGraph_chromId_035_chr20_0003		complete	0	2026-04-16T01:46:07.423496Z
makeLocusGraph_chromId_035_chr20_0004		complete	0	2026-04-16T01:46:14.409890Z
makeLocusGraph_chromId_035_chr20_0005		complete	0	2026-04-16T01:44:50.900427Z
makeLocusGraph_chromId_036_chr21_0000		complete	0	2026-04-16T01:45:00.850006Z
makeLocusGraph_chromId_036_chr21_0001		complete	0	2026-04-16T01:45:08.692804Z
makeLocusGraph_chromId_036_chr21_0002		complete	0	2026-04-16T01:45:48.469216Z
makeLocusGraph_chromId_036_chr21_0003		complete	0	2026-04-16T01:45:12.505453Z
makeLocusGraph_chromId_037_chr22_0000		complete	0	2026-04-16T01:45:35.198549Z
makeLocusGraph_chromId_037_chr22_0001		complete	0	2026-04-16T01:45:43.848168Z
makeLocusGraph_chromId_037_chr22_0002		complete	0	2026-04-16T01:47:08.760166Z
makeLocusGraph_chromId_037_chr22_0003		complete	0	2026-04-16T01:47:26.011409Z
makeLocusGraph_chromId_037_chr22_0004		complete	0	2026-04-16T01:46:59.535779Z
makeLocusGraph_chromId_038_chr22_KI270731v1_random_0000_to_chromId_039_chr22_KI270732v1_random_0000		complete	0	2026-04-16T01:46:37.534580Z
makeLocusGraph_chromId_040_chr22_KI270733v1_random_0000		complete	0	2026-04-16T01:46:35.417093Z
makeLocusGraph_chromId_041_chr22_KI270734v1_random_0000		complete	0	2026-04-16T01:46:47.439051Z
makeLocusGraph_chromId_042_chr22_KI270735v1_random_0000		complete	0	2026-04-16T01:46:57.257026Z
makeLocusGraph_chromId_043_chr22_KI270736v1_random_0000		complete	0	2026-04-16T01:44:54.369939Z
makeLocusGraph_chromId_044_chr22_KI270737v1_random_0000		complete	0	2026-04-16T01:45:03.378207Z
makeLocusGraph_chromId_045_chr22_KI270738v1_random_0000_to_chromId_046_chr22_KI270739v1_random_0000		complete	0	2026-04-16T01:45:13.014361Z
makeLocusGraph_chromId_047_chr2_KI270715v1_random_0000		complete	0	2026-04-16T01:45:19.170406Z
makeLocusGraph_chromId_048_chr2_KI270716v1_random_0000		complete	0	2026-04-16T01:45:27.560651Z
makeLocusGraph_chromId_049_chr3_0000		complete	0	2026-04-16T01:45:40.544635Z
makeLocusGraph_chromId_049_chr3_0001		complete	0	2026-04-16T01:44:51.239361Z
makeLocusGraph_chromId_049_chr3_0002		complete	0	2026-04-16T01:45:00.708829Z
makeLocusGraph_chromId_049_chr3_0003		complete	0	2026-04-16T01:45:09.335800Z
makeLocusGraph_chromId_049_chr3_0004		complete	0	2026-04-16T01:45:20.216190Z
makeLocusGraph_chromId_049_chr3_0005		complete	0	2026-04-16T01:45:26.938937Z
makeLocusGraph_chromId_049_chr3_0006		complete	0	2026-04-16T01:45:37.726375Z
makeLocusGraph_chromId_049_chr3_0007		complete	0	2026-04-16T01:45:45.198122Z
makeLocusGraph_chromId_049_chr3_0008		complete	0	2026-04-16T01:44:57.993719Z
makeLocusGraph_chromId_049_chr3_0009		complete	0	2026-04-16T01:45:07.471662Z
makeLocusGraph_chromId_049_chr3_0010		complete	0	2026-04-16T01:45:16.623435Z
makeLocusGraph_chromId_049_chr3_0011		complete	0	2026-04-16T01:45:23.777117Z
makeLocusGraph_chromId_049_chr3_0012		complete	0	2026-04-16T01:45:34.699110Z
makeLocusGraph_chromId_049_chr3_0013		complete	0	2026-04-16T01:46:31.883637Z
makeLocusGraph_chromId_049_chr3_0014		complete	0	2026-04-16T01:44:54.175618Z
makeLocusGraph_chromId_049_chr3_0015		complete	0	2026-04-16T01:45:04.358976Z
makeLocusGraph_chromId_049_chr3_0016		complete	0	2026-04-16T01:45:10.639713Z
makeLocusGraph_chromId_050_chr3_GL000221v1_random_0000		complete	0	2026-04-16T01:45:17.168075Z
makeLocusGraph_chromId_051_chr4_0000		complete	0	2026-04-16T01:45:29.259796Z
makeLocusGraph_chromId_051_chr4_0001		complete	0	2026-04-16T01:45:38.453803Z
makeLocusGraph_chromId_051_chr4_0002		complete	0	2026-04-16T01:45:49.314301Z
makeLocusGraph_chromId_051_chr4_0003		complete	0	2026-04-16T01:44:52.378611Z
makeLocusGraph_chromId_051_chr4_0004		complete	0	2026-04-16T01:45:02.188618Z
makeLocusGraph_chromId_051_chr4_0005		complete	0	2026-04-16T01:45:10.283576Z
makeLocusGraph_chromId_051_chr4_0006		complete	0	2026-04-16T01:45:19.590874Z
makeLocusGraph_chromId_051_chr4_0007		complete	0	2026-04-16T01:45:27.380199Z
makeLocusGraph_chromId_051_chr4_0008		complete	0	2026-04-16T01:45:39.196010Z
makeLocusGraph_chromId_051_chr4_0009		complete	0	2026-04-16T01:46:37.140770Z
makeLocusGraph_chromId_051_chr4_0010		complete	0	2026-04-16T01:45:59.351548Z
makeLocusGraph_chromId_051_chr4_0011		complete	0	2026-04-16T01:46:53.303264Z
makeLocusGraph_chromId_051_chr4_0012		complete	0	2026-04-16T01:46:39.987773Z
makeLocusGraph_chromId_051_chr4_0013		complete	0	2026-04-16T01:45:57.979093Z
makeLocusGraph_chromId_051_chr4_0014		complete	0	2026-04-16T01:45:36.845131Z
makeLocusGraph_chromId_051_chr4_0015		complete	0	2026-04-16T01:45:16.389744Z
makeLocusGraph_chromId_052_chr4_GL000008v2_random_0000		complete	0	2026-04-16T01:46:44.927878Z
makeLocusGraph_chromId_053_chr5_0000		complete	0	2026-04-16T01:46:55.197327Z
makeLocusGraph_chromId_053_chr5_0001		complete	0	2026-04-16T01:47:00.655406Z
makeLocusGraph_chromId_053_chr5_0002		complete	0	2026-04-16T01:46:39.252924Z
makeLocusGraph_chromId_053_chr5_0003		complete	0	2026-04-16T01:45:47.154479Z
makeLocusGraph_chromId_053_chr5_0004		complete	0	2026-04-16T01:46:15.013149Z
makeLocusGraph_chromId_053_chr5_0005		complete	0	2026-04-16T01:46:46.829485Z
makeLocusGraph_chromId_053_chr5_0006		complete	0	2026-04-16T01:45:29.503660Z
makeLocusGraph_chromId_053_chr5_0007		complete	0	2026-04-16T01:46:59.858079Z
makeLocusGraph_chromId_053_chr5_0008		complete	0	2026-04-16T01:46:37.086356Z
makeLocusGraph_chromId_053_chr5_0009		complete	0	2026-04-16T01:47:09.459961Z
makeLocusGraph_chromId_053_chr5_0010		complete	0	2026-04-16T01:47:14.820656Z
makeLocusGraph_chromId_053_chr5_0011		complete	0	2026-04-16T01:46:43.877594Z
makeLocusGraph_chromId_053_chr5_0012		complete	0	2026-04-16T01:46:54.378911Z
makeLocusGraph_chromId_053_chr5_0013		complete	0	2026-04-16T01:46:58.293183Z
makeLocusGraph_chromId_053_chr5_0014		complete	0	2026-04-16T01:47:03.790195Z
makeLocusGraph_chromId_053_chr5_0015		complete	0	2026-04-16T01:45:25.695472Z
makeLocusGraph_chromId_054_chr5_GL000208v1_random_0000		complete	0	2026-04-16T01:47:09.029181Z
makeLocusGraph_chromId_055_chr6_0000		complete	0	2026-04-16T01:46:47.877534Z
makeLocusGraph_chromId_055_chr6_0001		complete	0	2026-04-16T01:47:07.688744Z
makeLocusGraph_chromId_055_chr6_0002		complete	0	2026-04-16T01:44:53.984005Z
makeLocusGraph_chromId_055_chr6_0003		complete	0	2026-04-16T01:45:38.453586Z
makeLocusGraph_chromId_055_chr6_0004		complete	0	2026-04-16T01:47:19.012574Z
makeLocusGraph_chromId_055_chr6_0005		complete	0	2026-04-16T01:47:31.144202Z
makeLocusGraph_chromId_055_chr6_0006		complete	0	2026-04-16T01:47:31.383575Z
makeLocusGraph_chromId_055_chr6_0007		complete	0	2026-04-16T01:46:44.553291Z
makeLocusGraph_chromId_055_chr6_0008		complete	0	2026-04-16T01:46:14.072098Z
makeLocusGraph_chromId_055_chr6_0009		complete	0	2026-04-16T01:46:47.203159Z
makeLocusGraph_chromId_055_chr6_0010		complete	0	2026-04-16T01:46:24.169757Z
makeLocusGraph_chromId_055_chr6_0011		complete	0	2026-04-16T01:47:05.064245Z
makeLocusGraph_chromId_055_chr6_0012		complete	0	2026-04-16T01:47:14.307369Z
makeLocusGraph_chromId_055_chr6_0013		complete	0	2026-04-16T01:46:42.222552Z
makeLocusGraph_chromId_055_chr6_0014		complete	0	2026-04-16T01:46:49.186117Z
makeLocusGraph_chromId_056_chr7_0000		complete	0	2026-04-16T01:46:57.274621Z
makeLocusGraph_chromId_056_chr7_0001		complete	0	2026-04-16T01:47:02.477799Z
makeLocusGraph_chromId_056_chr7_0002		complete	0	2026-04-16T01:46:53.676331Z
makeLocusGraph_chromId_056_chr7_0003		complete	0	2026-04-16T01:47:13.238983Z
makeLocusGraph_chromId_056_chr7_0004		complete	0	2026-04-16T01:46:18.684322Z
makeLocusGraph_chromId_056_chr7_0005		complete	0	2026-04-16T01:46:21.677320Z
makeLocusGraph_chromId_056_chr7_0006		complete	0	2026-04-16T01:46:26.471858Z
makeLocusGraph_chromId_056_chr7_0007		complete	0	2026-04-16T01:46:31.994497Z
makeLocusGraph_chromId_056_chr7_0008		complete	0	2026-04-16T01:45:30.318563Z
makeLocusGraph_chromId_056_chr7_0009		complete	0	2026-04-16T01:45:41.659435Z
makeLocusGraph_chromId_056_chr7_0010		complete	0	2026-04-16T01:47:16.192635Z
makeLocusGraph_chromId_056_chr7_0011		complete	0	2026-04-16T01:47:24.831653Z
makeLocusGraph_chromId_056_chr7_0012		complete	0	2026-04-16T01:47:29.229395Z
makeLocusGraph_chromId_056_chr7_0013		complete	0	2026-04-16T01:47:29.275639Z
makeLocusGraph_chromId_057_chr8_0000		complete	0	2026-04-16T01:47:21.301490Z
makeLocusGraph_chromId_057_chr8_0001		complete	0	2026-04-16T01:47:19.602997Z
makeLocusGraph_chromId_057_chr8_0002		complete	0	2026-04-16T01:47:30.433112Z
makeLocusGraph_chromId_057_chr8_0003		complete	0	2026-04-16T01:46:19.922847Z
makeLocusGraph_chromId_057_chr8_0004		complete	0	2026-04-16T01:46:23.216753Z
makeLocusGraph_chromId_057_chr8_0005		complete	0	2026-04-16T01:46:27.748986Z
makeLocusGraph_chromId_057_chr8_0006		complete	0	2026-04-16T01:46:33.647473Z
makeLocusGraph_chromId_057_chr8_0007		complete	0	2026-04-16T01:46:49.050396Z
makeLocusGraph_chromId_057_chr8_0008		complete	0	2026-04-16T01:45:51.905421Z
makeLocusGraph_chromId_057_chr8_0009		complete	0	2026-04-16T01:46:18.382680Z
makeLocusGraph_chromId_057_chr8_0010		complete	0	2026-04-16T01:46:21.677111Z
makeLocusGraph_chromId_057_chr8_0011		complete	0	2026-04-16T01:46:09.409426Z
makeLocusGraph_chromId_057_chr8_0012		complete	0	2026-04-16T01:46:30.336840Z
makeLocusGraph_chromId_058_chr9_0000		complete	0	2026-04-16T01:46:36.109839Z
makeLocusGraph_chromId_058_chr9_0001		complete	0	2026-04-16T01:45:36.305991Z
makeLocusGraph_chromId_058_chr9_0002		complete	0	2026-04-16T01:46:06.932975Z
makeLocusGraph_chromId_058_chr9_0003		complete	0	2026-04-16T01:44:56.385279Z
makeLocusGraph_chromId_058_chr9_0004		complete	0	2026-04-16T01:45:05.946662Z
makeLocusGraph_chromId_058_chr9_0005		complete	0	2026-04-16T01:45:14.696852Z
makeLocusGraph_chromId_058_chr9_0006		complete	0	2026-04-16T01:45:22.415801Z
makeLocusGraph_chromId_058_chr9_0007		complete	0	2026-04-16T01:45:32.554758Z
makeLocusGraph_chromId_058_chr9_0008		complete	0	2026-04-16T01:45:42.748221Z
makeLocusGraph_chromId_058_chr9_0009		complete	0	2026-04-16T01:44:55.266030Z
makeLocusGraph_chromId_058_chr9_0010		complete	0	2026-04-16T01:45:03.480729Z
makeLocusGraph_chromId_058_chr9_0011		complete	0	2026-04-16T01:45:12.806539Z
makeLocusGraph_chromId_059_chr9_KI270717v1_random_0000_to_chromId_060_chr9_KI270718v1_random_0000		complete	0	2026-04-16T01:45:17.109815Z
makeLocusGraph_chromId_061_chr9_KI270719v1_random_0000		complete	0	2026-04-16T01:46:35.770508Z
makeLocusGraph_chromId_062_chr9_KI270720v1_random_0000		complete	0	2026-04-16T01:45:32.168861Z
makeLocusGraph_chromId_063_chr1_KI270762v1_alt_0000		complete	0	2026-04-16T01:45:40.797349Z
makeLocusGraph_chromId_064_chr1_KI270766v1_alt_0000		complete	0	2026-04-16T01:44:51.045761Z
makeLocusGraph_chromId_065_chr1_KI270760v1_alt_0000		complete	0	2026-04-16T01:44:59.148441Z
makeLocusGraph_chromId_066_chr1_KI270765v1_alt_0000		complete	0	2026-04-16T01:45:06.551644Z
makeLocusGraph_chromId_067_chr1_GL383518v1_alt_0000		complete	0	2026-04-16T01:45:16.859536Z
makeLocusGraph_chromId_068_chr1_GL383519v1_alt_0000		complete	0	2026-04-16T01:45:22.654908Z
makeLocusGraph_chromId_069_chr1_GL383520v2_alt_0000		complete	0	2026-04-16T01:45:33.224330Z
makeLocusGraph_chromId_070_chr1_KI270764v1_alt_0000		complete	0	2026-04-16T01:45:59.536750Z
makeLocusGraph_chromId_071_chr1_KI270763v1_alt_0000		complete	0	2026-04-16T01:45:42.611305Z
makeLocusGraph_chromId_072_chr1_KI270759v1_alt_0000		complete	0	2026-04-16T01:46:19.345951Z
makeLocusGraph_chromId_073_chr1_KI270761v1_alt_0000		complete	0	2026-04-16T01:46:22.122347Z
makeLocusGraph_chromId_074_chr2_KI270770v1_alt_0000		complete	0	2026-04-16T01:46:26.797790Z
makeLocusGraph_chromId_075_chr2_KI270773v1_alt_0000		complete	0	2026-04-16T01:46:31.883807Z
makeLocusGraph_chromId_076_chr2_KI270774v1_alt_0000		complete	0	2026-04-16T01:44:56.114843Z
makeLocusGraph_chromId_077_chr2_KI270769v1_alt_0000		complete	0	2026-04-16T01:45:44.766575Z
makeLocusGraph_chromId_078_chr2_GL383521v1_alt_0000		complete	0	2026-04-16T01:47:21.483600Z
makeLocusGraph_chromId_079_chr2_KI270772v1_alt_0000		complete	0	2026-04-16T01:47:25.832523Z
makeLocusGraph_chromId_080_chr2_KI270775v1_alt_0000		complete	0	2026-04-16T01:46:44.744404Z
makeLocusGraph_chromId_081_chr2_KI270771v1_alt_0000		complete	0	2026-04-16T01:47:16.010066Z
makeLocusGraph_chromId_082_chr2_KI270768v1_alt_0000		complete	0	2026-04-16T01:46:45.414644Z
makeLocusGraph_chromId_083_chr2_GL582966v2_alt_0000		complete	0	2026-04-16T01:46:56.242253Z
makeLocusGraph_chromId_084_chr2_GL383522v1_alt_0000		complete	0	2026-04-16T01:47:21.852965Z
makeLocusGraph_chromId_085_chr2_KI270776v1_alt_0000		complete	0	2026-04-16T01:46:19.345716Z
makeLocusGraph_chromId_086_chr2_KI270767v1_alt_0000		complete	0	2026-04-16T01:46:22.529004Z
makeLocusGraph_chromId_087_chr3_JH636055v2_alt_0000		complete	0	2026-04-16T01:46:26.885533Z
makeLocusGraph_chromId_088_chr3_KI270783v1_alt_0000		complete	0	2026-04-16T01:46:31.910283Z
makeLocusGraph_chromId_089_chr3_KI270780v1_alt_0000		complete	0	2026-04-16T01:44:55.922997Z
makeLocusGraph_chromId_090_chr3_GL383526v1_alt_0000		complete	0	2026-04-16T01:45:45.005219Z
makeLocusGraph_chromId_091_chr3_KI270777v1_alt_0000		complete	0	2026-04-16T01:46:09.794442Z
makeLocusGraph_chromId_092_chr3_KI270778v1_alt_0000		complete	0	2026-04-16T01:46:19.538211Z
makeLocusGraph_chromId_093_chr3_KI270781v1_alt_0000		complete	0	2026-04-16T01:46:22.315714Z
makeLocusGraph_chromId_094_chr3_KI270779v1_alt_0000		complete	0	2026-04-16T01:46:27.025684Z
makeLocusGraph_chromId_095_chr3_KI270782v1_alt_0000		complete	0	2026-04-16T01:46:32.082064Z
makeLocusGraph_chromId_096_chr3_KI270784v1_alt_0000		complete	0	2026-04-16T01:47:04.156732Z
makeLocusGraph_chromId_097_chr4_KI270790v1_alt_0000		complete	0	2026-04-16T01:45:45.198421Z
makeLocusGraph_chromId_098_chr4_GL383528v1_alt_0000		complete	0	2026-04-16T01:44:49.212339Z
makeLocusGraph_chromId_099_chr4_KI270787v1_alt_0000		complete	0	2026-04-16T01:45:49.505406Z
makeLocusGraph_chromId_100_chr4_GL000257v2_alt_0000		complete	0	2026-04-16T01:45:53.454192Z
makeLocusGraph_chromId_101_chr4_KI270788v1_alt_0000		complete	0	2026-04-16T01:45:14.545730Z
makeLocusGraph_chromId_102_chr4_GL383527v1_alt_0000		complete	0	2026-04-16T01:45:59.442135Z
makeLocusGraph_chromId_103_chr4_KI270785v1_alt_0000		complete	0	2026-04-16T01:46:04.837580Z
makeLocusGraph_chromId_104_chr4_KI270789v1_alt_0000		complete	0	2026-04-16T01:46:09.069384Z
makeLocusGraph_chromId_105_chr4_KI270786v1_alt_0000		complete	0	2026-04-16T01:46:15.250284Z
makeLocusGraph_chromId_106_chr5_KI270793v1_alt_0000		complete	0	2026-04-16T01:47:19.918366Z
makeLocusGraph_chromId_107_chr5_KI270792v1_alt_0000		complete	0	2026-04-16T01:45:17.315621Z
makeLocusGraph_chromId_108_chr5_KI270791v1_alt_0000		complete	0	2026-04-16T01:46:54.147392Z
makeLocusGraph_chromId_109_chr5_GL383532v1_alt_0000		complete	0	2026-04-16T01:47:19.141845Z
makeLocusGraph_chromId_110_chr5_GL949742v1_alt_0000		complete	0	2026-04-16T01:47:24.065179Z
makeLocusGraph_chromId_111_chr5_KI270794v1_alt_0000		complete	0	2026-04-16T01:47:12.272422Z
makeLocusGraph_chromId_112_chr5_GL339449v2_alt_0000		complete	0	2026-04-16T01:47:30.146420Z
makeLocusGraph_chromId_113_chr5_GL383530v1_alt_0000		complete	0	2026-04-16T01:46:19.903003Z
makeLocusGraph_chromId_114_chr5_KI270796v1_alt_0000		complete	0	2026-04-16T01:46:22.529198Z
makeLocusGraph_chromId_115_chr5_GL383531v1_alt_0000		complete	0	2026-04-16T01:46:26.662186Z
makeLocusGraph_chromId_116_chr5_KI270795v1_alt_0000		complete	0	2026-04-16T01:46:31.293205Z
makeLocusGraph_chromId_117_chr6_GL000250v2_alt_0000		complete	0	2026-04-16T01:44:56.530612Z
makeLocusGraph_chromId_118_chr6_KI270800v1_alt_0000		complete	0	2026-04-16T01:46:01.261384Z
makeLocusGraph_chromId_119_chr6_KI270799v1_alt_0000		complete	0	2026-04-16T01:47:00.069376Z
makeLocusGraph_chromId_120_chr6_GL383533v1_alt_0000		complete	0	2026-04-16T01:47:22.778599Z
makeLocusGraph_chromId_121_chr6_KI270801v1_alt_0000		complete	0	2026-04-16T01:47:26.289136Z
makeLocusGraph_chromId_122_chr6_KI270802v1_alt_0000		complete	0	2026-04-16T01:47:29.404113Z
makeLocusGraph_chromId_123_chr6_KB021644v2_alt_0000		complete	0	2026-04-16T01:47:19.313987Z
makeLocusGraph_chromId_124_chr6_KI270797v1_alt_0000		complete	0	2026-04-16T01:47:17.308746Z
makeLocusGraph_chromId_125_chr6_KI270798v1_alt_0000		complete	0	2026-04-16T01:47:15.213834Z
makeLocusGraph_chromId_126_chr7_KI270804v1_alt_0000		complete	0	2026-04-16T01:47:19.340476Z
makeLocusGraph_chromId_127_chr7_KI270809v1_alt_0000		complete	0	2026-04-16T01:46:09.980148Z
makeLocusGraph_chromId_128_chr7_KI270806v1_alt_0000		complete	0	2026-04-16T01:47:19.709210Z
makeLocusGraph_chromId_129_chr7_GL383534v2_alt_0000		complete	0	2026-04-16T01:47:27.651519Z
makeLocusGraph_chromId_130_chr7_KI270803v1_alt_0000		complete	0	2026-04-16T01:45:30.261078Z
makeLocusGraph_chromId_131_chr7_KI270808v1_alt_0000		complete	0	2026-04-16T01:46:42.036687Z
makeLocusGraph_chromId_132_chr7_KI270807v1_alt_0000		complete	0	2026-04-16T01:46:56.840906Z
makeLocusGraph_chromId_133_chr7_KI270805v1_alt_0000		complete	0	2026-04-16T01:47:19.937939Z
makeLocusGraph_chromId_134_chr8_KI270818v1_alt_0000		complete	0	2026-04-16T01:46:21.864516Z
makeLocusGraph_chromId_135_chr8_KI270812v1_alt_0000		complete	0	2026-04-16T01:47:25.292090Z
makeLocusGraph_chromId_136_chr8_KI270811v1_alt_0000		complete	0	2026-04-16T01:47:00.878620Z
makeLocusGraph_chromId_137_chr8_KI270821v1_alt_0000		complete	0	2026-04-16T01:47:13.526389Z
makeLocusGraph_chromId_138_chr8_KI270813v1_alt_0000		complete	0	2026-04-16T01:47:21.699241Z
makeLocusGraph_chromId_139_chr8_KI270822v1_alt_0000		complete	0	2026-04-16T01:47:20.356617Z
makeLocusGraph_chromId_140_chr8_KI270814v1_alt_0000		complete	0	2026-04-16T01:47:16.563532Z
makeLocusGraph_chromId_141_chr8_KI270810v1_alt_0000		complete	0	2026-04-16T01:45:38.695916Z
makeLocusGraph_chromId_142_chr8_KI270819v1_alt_0000_to_chromId_143_chr8_KI270820v1_alt_0000		complete	0	2026-04-16T01:46:42.439680Z
makeLocusGraph_chromId_144_chr8_KI270817v1_alt_0000		complete	0	2026-04-16T01:45:20.074350Z
makeLocusGraph_chromId_145_chr8_KI270816v1_alt_0000		complete	0	2026-04-16T01:47:01.642534Z
makeLocusGraph_chromId_146_chr8_KI270815v1_alt_0000		complete	0	2026-04-16T01:46:51.980685Z
makeLocusGraph_chromId_147_chr9_GL383539v1_alt_0000		complete	0	2026-04-16T01:47:11.536398Z
makeLocusGraph_chromId_148_chr9_GL383540v1_alt_0000		complete	0	2026-04-16T01:46:47.019538Z
makeLocusGraph_chromId_149_chr9_GL383541v1_alt_0000		complete	0	2026-04-16T01:45:18.932557Z
makeLocusGraph_chromId_150_chr9_GL383542v1_alt_0000		complete	0	2026-04-16T01:44:52.553887Z
makeLocusGraph_chromId_151_chr9_KI270823v1_alt_0000		complete	0	2026-04-16T01:45:41.883696Z
makeLocusGraph_chromId_152_chr10_GL383545v1_alt_0000		complete	0	2026-04-16T01:46:51.147487Z
makeLocusGraph_chromId_153_chr10_KI270824v1_alt_0000		complete	0	2026-04-16T01:46:17.158660Z
makeLocusGraph_chromId_154_chr10_GL383546v1_alt_0000		complete	0	2026-04-16T01:46:48.765296Z
makeLocusGraph_chromId_155_chr10_KI270825v1_alt_0000		complete	0	2026-04-16T01:46:55.534520Z
makeLocusGraph_chromId_156_chr11_KI270832v1_alt_0000		complete	0	2026-04-16T01:47:25.061179Z
makeLocusGraph_chromId_157_chr11_KI270830v1_alt_0000		complete	0	2026-04-16T01:44:52.761414Z
makeLocusGraph_chromId_158_chr11_KI270831v1_alt_0000		complete	0	2026-04-16T01:47:13.022565Z
makeLocusGraph_chromId_159_chr11_KI270829v1_alt_0000		complete	0	2026-04-16T01:46:07.560715Z
makeLocusGraph_chromId_160_chr11_GL383547v1_alt_0000		complete	0	2026-04-16T01:46:50.987054Z
makeLocusGraph_chromId_161_chr11_JH159136v1_alt_0000		complete	0	2026-04-16T01:46:59.344265Z
makeLocusGraph_chromId_162_chr11_JH159137v1_alt_0000		complete	0	2026-04-16T01:45:11.063160Z
makeLocusGraph_chromId_163_chr11_KI270827v1_alt_0000		complete	0	2026-04-16T01:46:45.810256Z
makeLocusGraph_chromId_164_chr11_KI270826v1_alt_0000		complete	0	2026-04-16T01:46:18.625988Z
makeLocusGraph_chromId_165_chr12_GL877875v1_alt_0000		complete	0	2026-04-16T01:46:37.758408Z
makeLocusGraph_chromId_166_chr12_GL877876v1_alt_0000		complete	0	2026-04-16T01:45:03.966693Z
makeLocusGraph_chromId_167_chr12_KI270837v1_alt_0000_to_chromId_168_chr12_GL383549v1_alt_0000		complete	0	2026-04-16T01:47:04.815648Z
makeLocusGraph_chromId_169_chr12_KI270835v1_alt_0000		complete	0	2026-04-16T01:47:05.489785Z
makeLocusGraph_chromId_170_chr12_GL383550v2_alt_0000		complete	0	2026-04-16T01:47:24.065416Z
makeLocusGraph_chromId_171_chr12_GL383552v1_alt_0000		complete	0	2026-04-16T01:47:19.778635Z
makeLocusGraph_chromId_172_chr12_GL383553v2_alt_0000		complete	0	2026-04-16T01:47:23.275977Z
makeLocusGraph_chromId_173_chr12_KI270834v1_alt_0000		complete	0	2026-04-16T01:47:19.523097Z
makeLocusGraph_chromId_174_chr12_GL383551v1_alt_0000		complete	0	2026-04-16T01:46:40.172397Z
makeLocusGraph_chromId_175_chr12_KI270833v1_alt_0000_to_chromId_176_chr12_KI270836v1_alt_0000		complete	0	2026-04-16T01:46:33.840650Z
makeLocusGraph_chromId_177_chr13_KI270840v1_alt_0000		complete	0	2026-04-16T01:47:00.470926Z
makeLocusGraph_chromId_178_chr13_KI270839v1_alt_0000		complete	0	2026-04-16T01:46:36.297657Z
makeLocusGraph_chromId_179_chr13_KI270843v1_alt_0000		complete	0	2026-04-16T01:46:44.928042Z
makeLocusGraph_chromId_180_chr13_KI270841v1_alt_0000		complete	0	2026-04-16T01:46:51.524077Z
makeLocusGraph_chromId_181_chr13_KI270838v1_alt_0000		complete	0	2026-04-16T01:46:57.513441Z
makeLocusGraph_chromId_182_chr13_KI270842v1_alt_0000		complete	0	2026-04-16T01:47:02.711367Z
makeLocusGraph_chromId_183_chr14_KI270844v1_alt_0000		complete	0	2026-04-16T01:47:16.795076Z
makeLocusGraph_chromId_184_chr14_KI270847v1_alt_0000		complete	0	2026-04-16T01:45:29.695385Z
makeLocusGraph_chromId_185_chr14_KI270845v1_alt_0000		complete	0	2026-04-16T01:47:12.822859Z
makeLocusGraph_chromId_186_chr14_KI270846v1_alt_0000		complete	0	2026-04-16T01:46:59.117958Z
makeLocusGraph_chromId_187_chr15_KI270852v1_alt_0000		complete	0	2026-04-16T01:47:22.547032Z
makeLocusGraph_chromId_188_chr15_KI270851v1_alt_0000		complete	0	2026-04-16T01:46:45.174136Z
makeLocusGraph_chromId_189_chr15_KI270848v1_alt_0000		complete	0	2026-04-16T01:45:46.276104Z
makeLocusGraph_chromId_190_chr15_GL383554v1_alt_0000		complete	0	2026-04-16T01:46:11.098711Z
makeLocusGraph_chromId_191_chr15_KI270849v1_alt_0000		complete	0	2026-04-16T01:47:26.902515Z
makeLocusGraph_chromId_192_chr15_GL383555v2_alt_0000		complete	0	2026-04-16T01:46:37.322486Z
makeLocusGraph_chromId_193_chr15_KI270850v1_alt_0000		complete	0	2026-04-16T01:46:45.173909Z
makeLocusGraph_chromId_194_chr16_KI270854v1_alt_0000_to_chromId_195_chr16_KI270856v1_alt_0000		complete	0	2026-04-16T01:46:16.363578Z
makeLocusGraph_chromId_196_chr16_KI270855v1_alt_0000		complete	0	2026-04-16T01:46:59.333658Z
makeLocusGraph_chromId_197_chr16_KI270853v1_alt_0000		complete	0	2026-04-16T01:47:03.465146Z
makeLocusGraph_chromId_198_chr16_GL383556v1_alt_0000		complete	0	2026-04-16T01:46:59.774723Z
makeLocusGraph_chromId_199_chr16_GL383557v1_alt_0000		complete	0	2026-04-16T01:47:11.806541Z
